177.229,46,116.039,908,2515.629505,261147.5,24.23301699,0.908931509,148,780.0243852,28781,21.14026759,0.832330955,38,151,2043,6182,257,150,120,1.5
178.34,43,113.018,908,2501.788885,265792,23.54829199,0.900959197,156,932.5096664,38246,22.73634571,0.877354832,38,146,1792,6230,169,150,120,1.5
184.174,48,125.144,908,2703.97265,266608.5,27.42398721,0.899843912,148,906.2670258,35006.5,23.46192627,0.895413614,51,156,1553,7722,220,150,120,1.5
176.102,46,133.135,888,2514.173661,260940.5,24.2241783,0.898584847,172,970.1665206,40892,23.01729135,0.867425688,42,150,1457,6212,518,150,120,1.5
174.233,49,105,908,2554.416301,261569,24.94577967,0.903495736,148,906.8528123,33566,24.50044757,0.910099195,44,143,2204,6549,187,150,120,1.5
175.231,45,111,904,2526.416301,264607,24.12173271,0.900449011,164,971.3380935,37975,24.84523218,0.895449701,43,145,1888,6488,234,150,120,1.5
180.336,51,118.068,880,2483.345234,261327.5,23.59875463,0.89259935,152,877.4385988,32428.5,23.74141556,0.885634827,50,153,1927,7580,245,150,120,1.5
181.177,49,128.316,900,2561.830515,262321.5,25.01882456,0.899305265,160,897.92388,33343.5,24.18064373,0.877244022,42,154,1587,6531,391,150,120,1.5
187.216,52,105.043,900,2486.374671,267635.5,23.09880044,0.897340918,152,911.92388,33672.5,24.69686429,0.899319653,36,151,2365,5886,117,150,120,1.5
163.689,33,111.005,904,2529.587874,265493,24.10163287,0.905109296,160,963.8233747,37320,24.89162641,0.901134453,41,131,2266,6446,261,150,120,1.5
184.272,57,124.064,908,2522.274166,264547,24.0481539,0.901739167,164,964.0660154,37380.5,24.86385367,0.887474847,51,158,2187,7794,298,150,120,1.5
180.278,44,143.283,912,2558.658942,267507.5,24.47309172,0.90211763,156,918.7523071,34941.5,24.15768647,0.897319756,43,155,1404,6809,482,150,120,1.5
180.136,49,111.041,912,2509.203098,271944.5,23.15215123,0.90105132,156,905.0954529,35067.5,23.36059824,0.892655455,33,150,2295,5517,203,150,120,1.5
176.23,34,113.159,908,2555.587874,267832,24.38479862,0.910605939,152,957.8233747,34827,26.34236705,0.914181643,42,142,1412,6730,104,150,120,1.5
182.176,47,113.111,908,2567.93102,262209,25.14890688,0.900847438,172,962.308656,37958,24.39638414,0.879087446,53,152,1615,7829,99,150,120,1.5
177.181,49,120.15,892,2528.315796,264175.5,24.19747768,0.898514105,168,912.7523071,35256.5,23.63016108,0.872194889,48,149,1762,6983,335,150,120,1.5
182.332,48,103.044,924,2544.759447,269397,24.03813199,0.897438812,160,911.8233747,33074,25.13823144,0.890049845,31,144,2063,5303,196,150,120,1.5
181.334,52,97.129,920,2579.345234,268251.5,24.80143386,0.906094034,160,931.5807341,34599.5,25.08252039,0.885920478,36,146,2393,5958,73,150,120,1.5
183.175,52,113.159,912,2532.173661,264243.5,24.26513216,0.897286092,160,961.1370831,34815,26.53409428,0.888492048,52,150,2038,7497,274,150,120,1.5
177.138,53,121.103,896,2519.587874,264898,23.96516039,0.898854062,152,904.1665206,31709,25.7818631,0.894639957,43,152,2128,6608,381,150,120,1.5
183.134,54,102,928,2559.345234,269317.5,24.32165762,0.896818762,156,912.7523071,32748.5,25.43984531,0.879794462,33,144,2564,5309,228,150,120,1.5
180.336,54,100.045,920,2615.487369,270635.5,25.27670678,0.895316337,148,887.5807341,29929.5,26.32184165,0.891829999,34,145,2450,5653,215,150,120,1.5
182.464,57,109.073,924,2705.97265,269559.5,27.16390253,0.900791459,144,966.7523071,34473.5,27.11096997,0.925853585,51,152,2343,7683,177,150,120,1.5
177.138,62,97.046,916,2667.386864,265199,26.82873119,0.901160806,148,917.3380935,31714,26.53431222,0.907955073,45,152,2572,6621,130,150,120,1.5
179.137,59,99.02,932,2759.386864,269125,28.29248812,0.888827007,148,937.5807341,32676.5,26.90182954,0.911212296,36,147,2668,5716,212,150,120,1.5
175.231,57,96.13,928,2624.901583,272443,25.29009121,0.906088247,140,860.2670258,27901.5,26.52399892,0.91253415,44,144,2589,6538,201,150,120,1.5
179.279,61,109.041,924,2825.528999,275934,28.93305691,0.873060158,172,939.5807341,32735.5,26.9680303,0.868254243,48,151,2626,7242,328,150,120,1.5
177.071,56,101.005,928,2588.759447,271295,24.70253958,0.907070771,156,891.8233747,29064,27.36543255,0.880901016,50,151,2130,7028,109,150,120,1.5
168.582,36,114.215,924,2678.215291,272034,26.36742887,0.886733827,152,862.1665206,27086,27.44336961,0.879078534,39,136,1883,6393,264,150,120,1.5
162.788,29,111.759,928,2597.002088,275899.5,24.44520503,0.895991702,156,864.1665206,28429,26.26838001,0.872523076,42,128,1735,6578,242,150,120,1.5
180.278,55,108.042,928,2574.859953,275104.5,24.09958316,0.899766944,156,875.5807341,28411.5,26.98349689,0.891211533,54,149,2325,7935,225,150,120,1.5
172.073,50,105.043,928,2564.173661,271127.5,24.25053365,0.900490684,164,865.4802289,28358,26.41427557,0.859166106,44,148,2022,6367,119,150,120,1.5
185.327,53,107.042,920,2722.901583,268986,27.5634904,0.905633378,152,832.1665206,25865,26.77367555,0.87269662,33,150,2282,5695,213,150,120,1.5
179.338,42,110.164,928,2588.416301,273888,24.46218509,0.894411907,160,845.8233747,27251,26.25287811,0.855655724,36,145,1831,6020,183,150,120,1.5
182.332,54,112.285,932,2621.93102,276678,24.84665306,0.906049774,164,834.4091612,25948.5,26.83155667,0.853091087,50,153,2221,7729,209,150,120,1.5
169.145,46,114.018,936,2815.185853,274980,28.82126478,0.865573748,168,846.0660154,26987.5,26.52441695,0.85659699,40,150,1760,6185,215,150,120,1.5
175.14,45,112.018,900,2503.88939,269509.5,23.26249011,0.901809591,164,846.4091612,27466.5,26.08299085,0.852881569,44,147,1950,6758,165,150,120,1.5
162.788,29,107.168,932,2834.014281,277611,28.93126332,0.856691361,172,837.8233747,27087,25.91457183,0.847394046,38,130,1971,6257,121,150,120,1.5
172.29,51,91.005,900,2552.759447,268637,24.25794212,0.898196748,152,802.5096664,26011,24.75959266,0.833234173,54,139,2377,7634,59,150,120,1.5
157.051,38,113.018,928,2575.244729,278227,23.83623952,0.889257842,188,911.9655101,30196,27.54275704,0.901524902,47,137,1631,6486,209,150,120,1.5
177.229,52,99.045,904,2568.658942,267310.5,24.68293898,0.898958883,172,834.7523071,25731.5,27.08009304,0.916231868,32,142,2289,5033,203,150,120,1.5
172.235,48,103,936,2650.558437,271927,25.83583104,0.889050071,192,884.5512966,27869.5,28.07481283,0.902414815,38,136,2103,5766,257,150,120,1.5
169.296,50,97.329,924,2719.386864,273369,27.05158564,0.905864636,168,833.92388,28431.5,24.45980823,0.865417528,45,142,2190,6780,78,150,120,1.5
153.118,35,105.575,932,2577.587874,276353,24.04156731,0.902766337,176,880.0660154,28422.5,27.25010789,0.909022468,45,132,1600,6308,98,150,120,1.5
184.329,55,103.044,928,2561.102593,277296,23.65431342,0.905820448,168,818.8528123,28774,23.30297936,0.844290045,31,145,2324,5331,233,150,120,1.5
180.336,54,97,932,2579.345234,278415.5,23.89601813,0.902958331,164,861.5807341,27662.5,26.83493399,0.907034653,36,137,2580,5606,321,150,120,1.5
170.188,53,103.044,936,2562.617312,275278,23.85591107,0.908591729,180,852.6518018,30584,23.77109257,0.851576919,52,141,2403,7306,189,150,120,1.5
154.208,45,99,928,2614.759447,274906,24.87019915,0.901520459,168,816.1665206,29233,22.78684327,0.809084408,45,138,2072,6875,95,150,120,1.5
175.14,54,102.02,928,2559.93102,275581,23.77974834,0.903480348,176,785.6812394,31227,19.76798956,0.640296274,47,143,2355,6764,227,150,120,1.5
162.788,35,102.02,924,2685.144223,275341.5,26.18566217,0.899038464,168,764.8528123,29425,19.88104756,0.686648988,39,125,2286,6097,231,150,120,1.5
178.281,63,84.054,932,2575.102593,278009,23.85229746,0.903597878,192,808.4091612,31613.5,20.67235111,0.577904745,61,146,2925,8267,21,150,120,1.5
160.153,47,103,900,2504.031525,272583.5,23.00276385,0.896565674,180,758.8528123,29668,19.41005766,0.567546327,46,139,2237,6738,190,150,120,1.5
183.221,60,96.047,944,2639.487369,286463.5,24.32035346,0.897961785,200,818.4091612,33780.5,19.8278165,0.569988757,44,148,2823,6599,191,150,120,1.5
178.34,55,95.021,920,2688.416301,280618,25.75594655,0.897349206,192,771.5807341,29819.5,19.96468181,0.52819288,52,141,2724,7587,158,150,120,1.5
177.341,64,86.209,944,2630.416301,283107,24.43984048,0.902309368,204,838.4091612,34970.5,20.10065403,0.618089841,50,148,2982,7293,27,150,120,1.5
164.195,54,100.02,928,2673.93102,278812,25.64418713,0.896962193,192,811.0954529,33698.5,19.52240704,0.646392912,41,145,2375,6264,129,150,120,1.5
183.221,61,101.005,944,2599.68838,286144.5,23.61876489,0.89782869,216,831.5807341,35009.5,19.75253909,0.519040758,41,147,2987,6314,272,150,120,1.5
168.858,55,101,932,2684.416301,285636,25.22823061,0.891476131,200,779.0954529,31746.5,19.11989431,0.457841556,36,143,2674,6845,241,150,120,1.5
173.185,68,82.098,940,2608.516807,293172.5,23.2094072,0.893228452,188,809.0954529,33807.5,19.36361612,0.654738455,55,149,3480,7888,17,150,120,1.5
156.042,51,94.021,920,2688.759447,280317,25.79018527,0.902976361,188,781.5807341,31482.5,19.4034287,0.53843356,46,136,3333,6858,126,150,120,1.5
184.329,65,95.047,936,2605.345234,283142.5,23.97317177,0.900362973,196,798.8944424,31763.5,20.09326208,0.509574832,39,150,3161,6397,165,150,120,1.5
176.343,57,102.02,928,2621.345234,283638.5,24.2260865,0.905312743,184,766.9949477,29198,20.14799814,0.600172403,33,148,2807,5747,197,150,120,1.5
177.181,75,73.062,936,2610.031525,287134.5,23.72499496,0.896866771,200,848.7523071,37964.5,18.97510776,0.570902652,86,149,3746,10417,0,150,120,1.5
170.188,59,101.597,928,2621.102593,284034,24.18787471,0.913261275,212,841.5807341,36456.5,19.42748569,0.415226917,45,154,2704,7016,81,150,120,1.5
172.012,39,116.276,932,2606.416301,282987,24.00607073,0.900098524,224,885.4802289,38608,20.3086209,0.399371679,36,147,1605,5920,178,150,120,1.5
174.233,60,99.005,932,2615.68838,283472.5,24.1357652,0.903606663,212,827.6812394,35958,19.05156666,0.343265708,47,147,2852,7005,245,150,120,1.5
175.285,78,82.219,932,2598.617312,287980,23.44889205,0.902235145,212,869.4802289,37440,20.19219734,0.532804741,48,158,4105,7792,26,150,120,1.5
170.188,68,85.053,936,2601.203098,288542.5,23.44977797,0.903919468,224,880.6518018,40038,19.37028813,0.541213186,53,148,3412,7783,84,150,120,1.5
186.218,60,107.005,932,2594.859953,292938.5,22.98536441,0.893633484,204,838.9949477,36110,19.49356196,0.58684923,31,156,2737,5658,172,150,120,1.5
182.395,46,110.114,936,2613.203098,296240.5,23.05164363,0.896676752,216,844.1665206,36815,19.35670554,0.462084903,44,147,1895,6970,166,150,120,1.5
172.351,54,108.227,932,2612.274166,296098,23.04634384,0.892457527,192,804.1665206,32287,20.02923136,0.67629953,45,156,2219,7058,73,150,120,1.5
170.188,62,93.048,936,2673.68838,292191.5,24.46549455,0.89260564,228,880.8944424,39678.5,19.55656133,0.446470403,48,154,2948,7492,20,150,120,1.5
186.132,59,106.042,932,2623.788885,291783,23.5937944,0.899434469,204,819.5807341,35111.5,19.13084259,0.566810713,47,157,2603,7344,157,150,120,1.5
177.341,48,114.018,948,2831.487369,292223.5,27.43557832,0.897555179,232,903.3797237,40712.5,20.04531594,0.51882136,39,151,2009,6488,233,150,120,1.5
180.336,48,115.109,928,2633.303604,298545,23.22694357,0.898672587,208,876.1665206,40267,19.06443916,0.651520664,50,155,1961,7856,122,150,120,1.5
171.187,55,102.122,936,2621.303604,300399,22.87368661,0.890783896,220,903.2375883,41850.5,19.49410738,0.577993699,59,153,2316,8455,81,150,120,1.5
183.221,55,113.018,936,2667.203098,305381.5,23.29536127,0.89292158,208,870.7523071,39357.5,19.2646784,0.631040185,38,155,2314,6443,240,150,120,1.5
177.341,49,107.042,936,2623.060963,304357.5,22.6064704,0.881898585,208,882.1665206,40180,19.36828696,0.641927951,44,148,2078,6946,132,150,120,1.5
178.34,50,118.106,936,2645.303604,309447,22.61334301,0.891940729,208,877.92388,40649.5,18.96088117,0.642762759,38,153,2111,6403,248,150,120,1.5
174.072,54,105.019,928,2632.475177,304509,22.75770357,0.892614066,220,905.5807341,42856.5,19.13540457,0.612107316,56,154,2272,8174,78,150,120,1.5
182.135,53,110.018,924,2625.84776,301473,22.87129016,0.908256591,208,844.2670258,37701.5,18.90605973,0.628583675,43,154,2081,6674,158,150,120,1.5
180.336,52,107,916,2582.190906,300438,22.19329737,0.902826942,204,902.9949477,42798,19.05228925,0.66330085,39,145,2142,6098,288,150,120,1.5
175.345,49,117.107,932,2653.546244,303371.5,23.21018181,0.897821656,220,913.1370831,41271,20.20351657,0.627395717,47,150,2014,7389,276,150,120,1.5
178.101,56,109.073,924,2618.333041,307598,22.28775192,0.894815824,216,913.8233747,43093,19.37839464,0.626120013,47,156,2387,7266,146,150,120,1.5
184.329,52,114.018,948,2675.546244,312384.5,22.91582234,0.895200591,208,883.3380935,41331,18.87895738,0.634519306,30,158,2049,5522,131,150,120,1.5
176.23,52,108.019,916,2635.445739,304762,22.79015836,0.891405758,212,918.4091612,44062.5,19.14270383,0.68245289,47,149,2374,7124,238,150,120,1.5
172.418,56,101.005,952,2789.68838,314897.5,24.71395059,0.893003931,220,922.9949477,43892,19.40945214,0.641923799,41,153,2605,6912,65,150,120,1.5
187.096,59,114,948,2694.901583,304712,23.83396302,0.89430487,220,918.8944424,42251.5,19.98430816,0.642011227,42,162,2377,6755,176,150,120,1.5
186.325,54,114,936,2780.073156,310225,24.91355226,0.886860547,200,890.7523071,41315.5,19.20440688,0.692269793,34,159,2292,6160,181,150,120,1.5
175.345,51,118.152,944,2631.002088,308438.5,22.44263277,0.889563016,208,916.4091612,43139.5,19.46721104,0.702769485,36,152,2291,6220,315,150,120,1.5
155.425,39,97.015,956,2829.002088,319535.5,25.04652163,0.888837659,232,969.4802289,46966,20.0121772,0.622564654,50,134,2507,7317,20,150,120,1.5
183.098,57,123.065,960,2651.144223,307590.5,22.85039913,0.898906435,224,900.9949477,42103,19.28109388,0.611951293,56,161,2408,8432,329,150,120,1.5
182.099,50,116.108,964,2662.516807,313965.5,22.57890038,0.889146172,216,917.4802289,42792,19.67119953,0.655086763,38,157,2110,6281,193,150,120,1.5
171.237,47,113.111,948,2610.901583,303026,22.49578279,0.899644859,216,923.4802289,43641,19.54161759,0.663478429,50,150,2282,7713,157,150,120,1.5
149.05,33,95.755,956,2938.014281,306203,28.1902134,0.88758856,236,941.3797237,45289.5,19.56735632,0.546281824,37,127,2457,5948,52,150,120,1.5
193.093,57,128.062,964,2689.386864,307188,23.54519611,0.889976486,220,892.4091612,42347.5,18.80616591,0.582063741,40,169,2102,6966,280,150,120,1.5
184.068,30,128.062,960,2763.244729,320445,23.82786884,0.885836,228,918.0660154,44435.5,18.96783447,0.536694423,34,157,654,5602,228,150,120,1.5
175.14,45,119.038,952,3038.256921,314529.5,29.34861474,0.882857526,216,859.0954529,39854.5,18.51848592,0.498770246,49,149,2216,7596,265,150,120,1.5
162.077,44,111.072,952,2736.859953,322879.5,23.19875495,0.877634361,224,961.7228695,48614.5,19.02541171,0.635162958,40,151,1967,6433,80,150,120,1.5
189.042,59,125.004,924,2697.345234,310648.5,23.42091241,0.886639016,228,930.6518018,45389,19.08199732,0.538068939,55,169,2151,8506,262,150,120,1.5
187.216,33,125.004,960,2928.901583,328391,26.12271494,0.881086971,240,963.1370831,48566,19.10046207,0.548707927,47,159,923,7200,182,150,120,1.5
177.341,30,140.577,932,2666.132031,314405,22.60860993,0.894209508,232,928.9949477,45341,19.03424302,0.595685423,28,159,753,5685,200,150,120,1.5
163.196,43,92.347,956,2772.416301,319180,24.08137148,0.883714534,220,961.7228695,47906.5,19.30658424,0.644869748,82,135,1866,9813,0,150,120,1.5
185.024,55,112.161,964,2986.700572,321021,27.78752888,0.885488059,236,956.8944424,47728.5,19.1844909,0.577131276,42,164,2329,7180,96,150,120,1.5
185.173,55,116.069,924,2690.717817,320560.5,22.58532281,0.894166708,228,946.308656,47506,18.85025202,0.605214206,41,162,2428,7190,221,150,120,1.5
182.332,52,121.037,952,2727.445739,321900,23.10953793,0.892617691,224,924.4091612,45643.5,18.72188367,0.601417617,39,160,2182,6786,212,150,120,1.5
155.206,35,113.217,976,2834.516807,322075.5,24.94596928,0.895125363,224,957.4802289,47284,19.38855403,0.638087305,47,145,1493,6910,78,150,120,1.5
185.024,61,122.037,968,2717.788885,325528,22.69044882,0.891905755,232,959.1370831,48376,19.01653597,0.594165036,39,164,2770,6522,341,150,120,1.5
185.173,54,116.069,928,2692.617312,316397,22.91484429,0.887205407,228,948.7939372,45934,19.59789993,0.600439985,30,161,2305,5739,205,150,120,1.5
182.395,53,116.108,964,2784.173661,330705.5,23.43965545,0.885206835,228,938.6518018,46021,19.14489483,0.557440453,39,159,2149,6685,209,150,120,1.5
167.242,42,122.262,996,2901.002088,325223.5,25.87701416,0.902550857,224,915.4802289,43189,19.40549792,0.574260989,42,156,1610,6942,156,150,120,1.5
188.024,54,130.035,972,2769.830515,322913.5,23.75856408,0.878306533,216,946.8944424,45909.5,19.52992485,0.671709941,35,165,1563,5537,341,150,120,1.5
186.218,34,142.144,972,2903.244729,321047,26.25419317,0.900998814,212,946.8944424,45165.5,19.85163643,0.678529082,48,163,976,8040,203,150,120,1.5
181.334,51,122.262,960,3004.901583,326817,27.62840832,0.883803011,244,998.2081507,51765.5,19.24871801,0.575921099,28,163,2200,5568,193,150,120,1.5
176.284,44,129.314,956,2719.93102,324689,22.78495654,0.895299993,228,941.4802289,46632,19.00808504,0.572330572,43,158,1840,7336,298,150,120,1.5
193.023,64,121,936,2661.546244,326371.5,21.70480085,0.877593853,228,970.308656,50014,18.82470684,0.622080321,39,171,2887,6729,223,150,120,1.5
186.172,54,123.102,940,2679.788885,324479,22.13168947,0.895675497,220,950.308656,46388,19.46810687,0.626450353,30,165,2325,5843,342,150,120,1.5
184.329,53,138.232,948,2689.788885,325422,22.23256032,0.879372968,244,1000.551297,51871.5,19.29967125,0.574927228,28,168,2252,5687,377,150,120,1.5
179.179,41,141.227,984,2761.487369,330778.5,23.05413589,0.897484766,224,932.1665206,46983,18.49465598,0.561712295,28,160,1736,5353,564,150,120,1.5
193.065,57,134.134,952,2865.93102,330076,24.88384679,0.877180299,244,994.5512966,51910.5,19.05457049,0.508062057,40,169,2438,7187,451,150,120,1.5
188.215,56,123,968,3022.700572,332031,27.51766778,0.886085664,228,928.1665206,46193,18.64986232,0.546027218,38,166,2581,6978,313,150,120,1.5
184.329,52,136.367,948,2872.416301,326102,25.30121069,0.874932544,228,976.308656,50395,18.91415005,0.613681383,39,161,2408,7030,514,150,120,1.5
181.334,49,140.228,944,2756.516807,324646.5,23.40510341,0.888089285,228,961.8233747,49477,18.69766162,0.602309247,38,162,2217,6822,548,150,120,1.5
200.09,67,133.184,952,2688.132031,331722,21.7834627,0.884363228,236,981.4802289,51424,18.73256533,0.585370227,36,179,2821,6809,381,150,120,1.5
189.32,57,137.295,968,2830.516807,334245.5,23.9698826,0.890286066,228,952.7523071,49780.5,18.2347899,0.577859483,30,172,2436,5991,461,150,120,1.5
182.332,56,136.297,960,2826.759447,326628,24.46382115,0.883533811,236,970.0660154,50061.5,18.79744063,0.594920726,25,166,2643,5260,549,150,120,1.5
180.336,55,146.414,968,2752.374671,334246.5,22.6646093,0.888721406,240,999.7228695,52099.5,19.18340514,0.595940313,33,165,2579,6344,713,150,120,1.5
198.091,61,137.179,960,2852.759447,334055,24.36196574,0.877589521,216,938.4091612,45960.5,19.16018655,0.651388813,22,177,2540,4769,390,150,120,1.5
189.214,62,138.362,964,2738.374671,330449.5,22.69241091,0.88915864,248,1017.622364,52500,19.72486241,0.585185472,33,170,2837,6323,607,150,120,1.5
185.327,56,146.277,968,2859.244729,334713,24.42474722,0.886190206,224,976.308656,48943,19.47527924,0.618339578,28,175,2330,5844,517,150,120,1.5
180.336,50,142.352,960,2724.475177,331847,22.36803403,0.881192499,248,1018.208151,53579.5,19.34971096,0.570541575,30,164,2438,5804,517,150,120,1.5
197.063,55,139.291,964,2771.546244,338184.5,22.71383988,0.882354684,224,940.6518018,47532,18.61537096,0.512712188,28,176,2299,5657,352,150,120,1.5
188.215,54,156.259,964,2768.617312,338019,22.6769555,0.866303256,232,990.8944424,50879.5,19.29798438,0.641968117,30,174,2212,5945,502,150,120,1.5
189.381,57,141.287,964,2923.587874,342180,24.9791515,0.889876067,220,981.4802289,49084,19.62560997,0.676134842,27,173,2751,5669,502,150,120,1.5
120.337,9,116.619,964,2771.68838,338234.5,22.7128116,0.884835924,252,1069.521859,57755.5,19.80550782,0.612526393,26,109,2574,5741,485,150,120,1.5
200.04,59,137.033,980,2822.173661,343106.5,23.2133876,0.886508084,232,990.5512966,49368.5,19.87485687,0.600758697,41,180,2356,7322,320,150,120,1.5
196.207,56,147.275,980,2804.173661,342191.5,22.97950101,0.871306274,228,1011.72287,53713.5,19.05634831,0.645862637,33,177,2548,6700,444,150,120,1.5
187.385,52,135.093,984,2826.173661,345576.5,23.11284929,0.884171289,220,992.6518018,51358,19.18605864,0.654197368,27,172,2564,5707,337,150,120,1.5
184.22,51,144.347,980,2796.031525,344905.5,22.66647616,0.869249635,244,1057.622364,57652,19.40201668,0.59799865,45,164,2913,8235,579,150,120,1.5
196.092,34,162.693,976,2820.173661,340395.5,23.36511346,0.886821699,232,1026.551297,54498.5,19.33645081,0.608649014,33,175,862,6342,439,150,120,1.5
190.213,57,142.172,948,2726.960458,332903,22.33777809,0.886610996,244,1041.96551,57071,19.02353427,0.573026786,23,178,2596,5106,524,150,120,1.5
191.316,58,152.21,976,2801.345234,339084.5,23.14330239,0.882362477,236,1035.622364,54255,19.76801551,0.578572561,38,173,2922,7317,642,150,120,1.5
184.329,23,178.664,984,2804.031525,346221.5,22.70971848,0.883226697,240,1032.793937,52720,20.23261223,0.551750258,34,166,636,6637,728,150,120,1.5
205.039,40,177.248,980,2829.345234,341338.5,23.45236313,0.884702449,228,962.4091612,49428.5,18.7388125,0.561992389,33,186,798,6261,502,150,120,1.5
196.308,54,152.161,968,2767.587874,339510,22.56058037,0.873001097,220,968.8944424,47734.5,19.66620454,0.575205011,30,178,2280,6138,634,150,120,1.5
188.322,54,143.224,964,2806.274166,335817,23.45079223,0.890129439,252,1074.936073,57741,20.01156128,0.594533608,48,170,2815,8791,496,150,120,1.5
188.215,20,185.828,936,2645.102593,323574,21.62277479,0.890287826,224,992.6518018,51274,19.21749034,0.646150594,45,166,530,8301,715,150,120,1.5
208.087,53,156.115,928,2675.989895,324694,22.05437095,0.89923488,256,1055.865005,56669.5,19.67285592,0.498055765,40,184,1973,7611,493,150,120,1.5
196.163,54,152.161,920,2621.303604,313419,21.92347172,0.892545912,220,979.2375883,49084.5,19.53582606,0.632175625,22,181,2540,5068,593,150,120,1.5
186.526,53,155.261,948,2671.203098,320847.5,22.23899514,0.882737284,248,1035.622364,55143,19.44967959,0.567053935,32,175,2439,6761,640,150,120,1.5
181.334,43,149.405,968,2985.386864,323588,27.54284685,0.892617068,224,982.8944424,47319.5,20.41613891,0.62605502,41,164,1942,7368,477,150,120,1.5
196.092,33,162.25,940,2872.759447,319645,25.81847625,0.874672496,244,1003.379724,51666.5,19.48595066,0.511398278,51,175,628,8785,322,150,120,1.5
190.318,50,146.219,968,2699.345234,322323.5,22.60606096,0.89309509,220,976.308656,45607,20.89983099,0.624658964,36,171,2066,6788,616,150,120,1.5
188.322,49,152.329,956,2768.617312,319323,24.00466556,0.873065666,236,1018.066015,54153.5,19.13926914,0.542241974,33,172,2038,6421,426,150,120,1.5
183.33,48,154.208,952,2780.516807,324406.5,23.8320555,0.885003278,224,985.7228695,46970.5,20.68637923,0.611946128,48,168,2160,8546,626,150,120,1.5
202.089,44,161.112,944,2664.617312,322399,22.02297594,0.871968801,248,1053.137083,53081,20.89443898,0.596545468,48,182,1034,8550,381,150,120,1.5
188.215,46,154.263,984,2745.97265,326971.5,23.06123254,0.893539398,240,1031.379724,47164.5,22.55391522,0.632792447,50,171,1625,8612,591,150,120,1.5
190.379,55,150.27,924,2643.546244,323356.5,21.61186414,0.87324319,240,1066.551297,50638.5,22.46377101,0.6496377,30,174,2542,6108,618,150,120,1.5
185.327,48,155.39,948,2672.173661,318173.5,22.44219608,0.889122317,228,1016.994948,47385,21.82713356,0.647383053,27,168,2388,5585,730,150,120,1.5
